2025-05-24 18:36:31,909 train INFO: Building config ...
2025-05-24 18:36:31,909 train INFO: Building dataloaders ...
2025-05-24 18:36:31,911 train INFO: Train dataloaders build complete
2025-05-24 18:36:31,912 train INFO: Valid dataloaders build complete
2025-05-24 18:36:31,912 train INFO: Building models ...
2025-05-24 18:36:32,892 train INFO: finetune checkpoint path not exist
2025-05-24 18:36:32,975 train INFO: params EarthFormer_xy: 8659677
2025-05-24 18:36:32,975 train INFO: begin training ...
2025-05-24 18:38:38,321 train INFO: Epoch [1/1][1280/3024]  lr: 0.0006236532849998515  eta: 0:02:50  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0065 (0.0201, 0.0054)
2025-05-24 18:38:40,189 train INFO: Epoch [1/1][1300/3024]  lr: 0.0006136432632601781  eta: 0:02:48  time: 0.093  data: 0.004  memory: 6626  MSELoss: 0.0066 (0.0199, 0.0061)
2025-05-24 18:38:42,032 train INFO: Epoch [1/1][1320/3024]  lr: 0.0006035863403868159  eta: 0:02:46  time: 0.095  data: 0.004  memory: 6626  MSELoss: 0.0063 (0.0197, 0.0192)
2025-05-24 18:38:43,922 train INFO: Epoch [1/1][1340/3024]  lr: 0.0005934868579382755  eta: 0:02:44  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0062 (0.0195, 0.0075)
2025-05-24 18:38:45,813 train INFO: Epoch [1/1][1360/3024]  lr: 0.0005833491758459716  eta: 0:02:42  time: 0.098  data: 0.005  memory: 6626  MSELoss: 0.0061 (0.0194, 0.0035)
2025-05-24 18:38:47,782 train INFO: Epoch [1/1][1380/3024]  lr: 0.0005731776705320479  eta: 0:02:40  time: 0.096  data: 0.004  memory: 6626  MSELoss: 0.0064 (0.0192, 0.0062)
2025-05-24 18:38:49,634 train INFO: Epoch [1/1][1400/3024]  lr: 0.0005629767330200823  eta: 0:02:38  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0070 (0.0191, 0.0003)
2025-05-24 18:38:51,474 train INFO: Epoch [1/1][1420/3024]  lr: 0.0005527507670394882  eta: 0:02:36  time: 0.091  data: 0.003  memory: 6626  MSELoss: 0.0070 (0.0189, 0.0041)
2025-05-24 18:38:53,317 train INFO: Epoch [1/1][1440/3024]  lr: 0.0005425041871244316  eta: 0:02:34  time: 0.093  data: 0.003  memory: 6626  MSELoss: 0.0065 (0.0187, 0.0077)
2025-05-24 18:38:55,161 train INFO: Epoch [1/1][1460/3024]  lr: 0.0005322414167080827  eta: 0:02:32  time: 0.093  data: 0.003  memory: 6626  MSELoss: 0.0065 (0.0185, 0.0088)
2025-05-24 18:38:57,007 train INFO: Epoch [1/1][1480/3024]  lr: 0.0005219668862130271  eta: 0:02:30  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0060 (0.0184, 0.0002)
2025-05-24 18:38:58,875 train INFO: Epoch [1/1][1500/3024]  lr: 0.0005116850311386589  eta: 0:02:28  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0053 (0.0182, 0.0069)
2025-05-24 18:39:00,760 train INFO: Epoch [1/1][1520/3024]  lr: 0.0005014002901463814  eta: 0:02:26  time: 0.095  data: 0.004  memory: 6626  MSELoss: 0.0061 (0.0181, 0.0111)
2025-05-24 18:39:02,678 train INFO: Epoch [1/1][1540/3024]  lr: 0.0004911171031434449  eta: 0:02:24  time: 0.100  data: 0.004  memory: 6626  MSELoss: 0.0066 (0.0179, 0.0147)
2025-05-24 18:39:04,662 train INFO: Epoch [1/1][1560/3024]  lr: 0.00048083990936624484  eta: 0:02:22  time: 0.098  data: 0.004  memory: 6626  MSELoss: 0.0059 (0.0178, 0.0016)
2025-05-24 18:39:06,543 train INFO: Epoch [1/1][1580/3024]  lr: 0.0004705731454639099  eta: 0:02:20  time: 0.091  data: 0.003  memory: 6626  MSELoss: 0.0055 (0.0176, 0.0055)
2025-05-24 18:39:08,399 train INFO: Epoch [1/1][1600/3024]  lr: 0.00046032124358300747  eta: 0:02:18  time: 0.093  data: 0.004  memory: 6626  MSELoss: 0.0055 (0.0175, 0.0002)
2025-05-24 18:39:10,229 train INFO: Epoch [1/1][1620/3024]  lr: 0.0004500886294541926  eta: 0:02:16  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0055 (0.0173, 0.0119)
