lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,valid_pcc_step,valid_ssim_step,valid_psnr_step,valid_rmse_step,valid_frame_mse_step,valid_frame_mae_step,valid_frame_mse_epoch,valid_frame_mae_epoch,valid_pcc_epoch,valid_ssim_epoch,valid_psnr_epoch,valid_rmse_epoch,valid_loss_epoch,valid_csi_16_epoch,valid_csi_74_epoch,valid_csi_133_epoch,valid_csi_160_epoch,valid_csi_181_epoch,valid_csi_219_epoch,valid_csi_avg_epoch,valid_pod_16_epoch,valid_pod_74_epoch,valid_pod_133_epoch,valid_pod_160_epoch,valid_pod_181_epoch,valid_pod_219_epoch,valid_pod_avg_epoch,valid_sucr_16_epoch,valid_sucr_74_epoch,valid_sucr_133_epoch,valid_sucr_160_epoch,valid_sucr_181_epoch,valid_sucr_219_epoch,valid_sucr_avg_epoch,valid_bias_16_epoch,valid_bias_74_epoch,valid_bias_133_epoch,valid_bias_160_epoch,valid_bias_181_epoch,valid_bias_219_epoch,valid_bias_avg_epoch
,,483,,,0.3016438843292911,0.5522558772111255,39.903031757635304,0.010114881210029125,0.00010236414527753368,0.009618966840207577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,484,,,0.24623271354960458,0.5407760450139466,39.081528615015834,0.011176388710737228,0.00012644316302612424,0.009922648780047894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,485,,,0.224094363233356,0.5317139645067752,38.072681411749755,0.012517695315182209,0.00015754241030663252,0.010233363136649132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,486,,,0.27807467005106307,0.5124373221430731,39.69459071653755,0.01036018319427967,0.00010738144919741899,0.01004150602966547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,487,,,0.5424188281142337,0.5426648038956865,32.6591448214176,0.031419917941093445,0.0014515300281345844,0.02179066650569439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,488,,,0.8906566832797734,0.5709432607670971,25.685441518044364,0.05225652456283569,0.0027603672351688147,0.03321583569049835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,489,,,0.8747293922126691,0.5547772274908781,25.33874277100054,0.05447940155863762,0.0030096215195953846,0.03532696142792702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,490,,,0.8880759710921652,0.5612183008730439,25.796062857804106,0.0516941137611866,0.0027122478932142258,0.03315254673361778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,491,,,0.8876635275242828,0.5502440940953105,25.536834699312998,0.053164493292570114,0.0028577062766999006,0.03420189768075943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,492,,,0.8811179371166465,0.6188050886174332,25.715481108100864,0.052135199308395386,0.0027534514665603638,0.03266292065382004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,493,,,0.888748728900522,0.5957112575308956,25.946578391113462,0.050812773406505585,0.002621639519929886,0.03208800032734871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,494,,,0.8897329806999617,0.5630597883839308,25.652303687548887,0.052427541464567184,0.0027756807394325733,0.03344688564538956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,495,,,0.9145767753259122,0.6714488904950734,28.081447894973138,0.03969963639974594,0.0015962236793711782,0.023953665047883987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,496,,,0.7289119800206024,0.59217104154761,33.439186132729894,0.023757677525281906,0.0006781044648960233,0.01576043665409088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,497,,,0.5342821762377625,0.5108698128339249,38.03873120104274,0.012552529573440552,0.00015806680312380195,0.010724181309342384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,498,,,0.2530782816928896,0.5378733812633043,33.97068144146417,0.020245220512151718,0.00041934315231628716,0.011051124893128872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,499,,,0.3535033677592148,0.5549219457769927,35.60929544690056,0.01754324696958065,0.0003407789918128401,0.01113193016499281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,500,,,0.4081289877364944,0.5725010632794902,37.78970693894213,0.012953251600265503,0.00016918934124987572,0.010256691835820675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,501,,,0.45566740138191486,0.6427814974529822,34.65210781192827,0.018539821729063988,0.0003448364732321352,0.01105000264942646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,502,,,0.6903209746689173,0.5802085761413351,30.065157745822166,0.03567955642938614,0.0015675978502258658,0.022582974284887314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,503,,,0.9129918632351128,0.5588141830415856,27.66560476355729,0.04167675971984863,0.0017625315813347697,0.026224061846733093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,504,,,0.903460990623935,0.4845860955297214,26.09409060018931,0.049916867166757584,0.0025264399591833353,0.03178989514708519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,505,,,0.9074812345733998,0.4968517821550754,27.03429407509654,0.04537438601255417,0.0021426205057650805,0.029069099575281143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,506,,,0.9128119855144157,0.509978958179374,27.506912279851313,0.04252920672297478,0.001842393772676587,0.02701524645090103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,507,,,0.9109160447098297,0.6511460661588464,28.17609836503043,0.03928566351532936,0.0015654729213565588,0.023460881784558296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,508,,,0.8056964633380875,0.6764386986352435,35.031603509735035,0.019264472648501396,0.000427126680733636,0.01307827141135931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,509,,,0.694827609487682,0.6425747565549499,35.89408239620981,0.016172515228390694,0.00026572405477054417,0.011597614735364914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,510,,,0.8102445520684348,0.34527735667454407,22.23068010881288,0.07852716743946075,0.006341446656733751,0.05401452258229256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,511,,,0.779826344267311,0.36895972473159466,22.461509420119505,0.0768008753657341,0.006123679224401712,0.053587596863508224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,512,,,0.7820349742701421,0.38615037650173795,22.194724065112798,0.07902882993221283,0.006452621426433325,0.05451858788728714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,513,,,0.6692145051121746,0.5363718179705269,25.26915135821999,0.054947204887866974,0.0030644801445305347,0.034325309097766876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,514,,,0.7276883899206703,0.48279919298796425,23.103232376091945,0.07142042368650436,0.005300873890519142,0.049452316015958786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,515,,,0.7344262541772549,0.48261361979507666,21.754742992430156,0.0833539217710495,0.007205886300653219,0.06001308932900429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,516,,,0.7627742669768087,0.5011167071559253,22.973044404006455,0.07205064594745636,0.00533489603549242,0.050461992621421814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,517,,,0.7089612887186285,0.4842017208393701,23.105706739227635,0.0709170252084732,0.005166230723261833,0.049287982285022736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,518,,,0.689727109061048,0.48211029897475133,23.18308712924766,0.07041880488395691,0.0051028127782046795,0.04905620217323303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,519,,,0.36851354997012564,0.5475913669455503,39.91208067355522,0.0101044662296772,0.0001021559874061495,0.009650359861552715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,520,,,0.30289268118305324,0.5367510398467668,39.81537028662756,0.010216194204986095,0.00010439848847454414,0.009743314236402512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,521,,,0.28362455077936216,0.5269045740731957,39.808377182897274,0.010224832221865654,0.00010458335600560531,0.009851659648120403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,522,,,0.7866760715211936,0.3991866858686506,23.908581852049174,0.06469971686601639,0.004301442764699459,0.03812996670603752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,523,,,0.7567155821760859,0.4169511720181232,24.408719874719413,0.061522431671619415,0.0039530000649392605,0.0361923910677433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,524,,,0.7803777121407517,0.4279562876845665,24.78756725240388,0.05844554305076599,0.0035115121863782406,0.03361930698156357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,525,,,0.5542132862974447,0.5406473553158808,28.075500439221805,0.03977430611848831,0.0016072554280981421,0.021949222311377525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,526,,,0.6744072084340299,0.5021080431540293,27.26268010860146,0.04814484342932701,0.002791663398966193,0.03322243690490723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,527,,,0.8008684911250912,0.4328325379313506,23.743592565626994,0.06594430655241013,0.00447270879521966,0.04721071571111679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,528,,,0.2781987055080831,0.5097033626195714,37.324991802480326,0.013610395602881908,0.00018534496484789997,0.010727145709097385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,529,,,0.2553559884734192,0.5149360874437515,38.751681055430325,0.011623653583228588,0.00013693601067643613,0.010284122079610825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,530,,,0.2692725061852324,0.5200771954035261,39.66044268091661,0.010403753258287907,0.00010834673594217747,0.009981334209442139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,531,,,0.6706298097713181,0.42630843211330305,23.762844188186598,0.06554820388555527,0.004382095765322447,0.0453190915286541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,532,,,0.7627765989806451,0.49267741423186895,24.456494878811046,0.06078072637319565,0.0037998738698661327,0.042327169328927994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,533,,,0.8048224951430993,0.5221618600387465,24.449480800104773,0.06060642749071121,0.0037533766590058804,0.04121395945549011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,534,,,0.8515845914079654,0.48009629853682123,24.827525632357663,0.05788959935307503,0.0034098434261977673,0.037495799362659454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,535,,,0.8662890750904788,0.4922621830688533,24.91277476803551,0.0578891858458519,0.003474463941529393,0.037750083953142166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,536,,,0.8711368906263436,0.5053167633510368,24.58183817461886,0.05971639230847359,0.00364688434638083,0.03978179022669792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,537,,,0.8543499827355095,0.567214984310173,25.518140033148775,0.05364624783396721,0.0029457719065248966,0.03822249919176102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,538,,,0.8513780041581326,0.6270863154325912,26.639390046997868,0.04742848128080368,0.0023295872379094362,0.03309370204806328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,539,,,0.8804696977107438,0.737476180442157,27.629824742531234,0.042084950953722,0.0018155045108869672,0.02776992879807949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,540,,,0.24337761175302525,0.5241729958034416,39.75075661998242,0.010292792692780495,0.00010597635264275596,0.009914610534906387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,541,,,0.2997385200569061,0.5430453368554005,39.84654275154119,0.010180872865021229,0.00010370372183388099,0.009731117635965347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,542,,,0.3325539220653112,0.5641434442776349,39.96891714782737,0.010037817060947418,0.00010079735511681065,0.009513594210147858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,543,,,0.8456588912319274,0.5793430001608408,24.55072385007217,0.06021597981452942,0.003740159096196294,0.04427550733089447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,544,,,0.8603631621564125,0.5650925998327201,24.86470651235343,0.058139652013778687,0.0034928673412650824,0.043413933366537094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,545,,,0.8587709849084888,0.5797202335266428,24.727598776794956,0.058856744319200516,0.0035558512900024652,0.04363877326250076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,546,,,0.7868670411071789,0.6273126462486216,29.37304577251074,0.03410005196928978,0.001170535571873188,0.022629115730524063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,547,,,0.7964777485682003,0.6672814917726372,29.85142381246223,0.03282944858074188,0.0011199056170880795,0.020537272095680237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,548,,,0.7799015311357722,0.6749649123457553,30.05369951776653,0.03184910863637924,0.0010411179391667247,0.022322850301861763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,549,,,0.8825102675045409,0.72022120227338,26.806212984777137,0.04621625691652298,0.0021844282746315002,0.031230470165610313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,550,,,0.5542924606094991,0.618420215462893,32.854629766474254,0.026341965422034264,0.0008757010218687356,0.017836779356002808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,551,,,0.2658730047519285,0.6087604213143041,37.94936529284216,0.012710829265415668,0.00016273054643534124,0.009165453724563122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,552,,,0.3966741154978717,0.6348883241391852,40.31096027896864,0.009654028341174126,9.331036562798545e-05,0.008740438148379326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,553,,,0.614685426325428,0.6455025037048826,34.921546039597644,0.021754508838057518,0.0006353960488922894,0.015897901728749275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,554,,,0.8314684033838977,0.6022300144331252,28.262778346742948,0.03936921805143356,0.0016076058382168412,0.027582550421357155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,555,,,0.8796358053431075,0.5256823770510903,24.518671947494745,0.06014420837163925,0.0036983599420636892,0.04278026148676872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,556,,,0.8685855670931172,0.5173845595186248,24.117669486046534,0.0630100890994072,0.004061375744640827,0.04587559029459953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,557,,,0.8694722729915327,0.5440182289034302,24.395882348984898,0.060891520231962204,0.0037775265518575907,0.04270577058196068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,558,,,0.8044646105299241,0.5487239839859183,30.032829377212558,0.03190120309591293,0.0010427229572087526,0.022350221872329712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,559,,,0.45511262543466485,0.5293230346241289,35.65606833374025,0.018298406153917313,0.0003991228004451841,0.014902278780937195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,560,,,0.18164998202660537,0.5253617670160322,39.309096374761126,0.010833725333213806,0.00011749297846108675,0.009997222572565079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,561,,,0.1704281159616124,0.513381265434261,39.51014522019586,0.010582472197711468,0.00011203770554857329,0.010106109082698822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,562,,,0.5371100471089646,0.537061212402665,32.28855532480244,0.03362659364938736,0.0017082429258152843,0.02292056567966938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,563,,,0.8763011985801027,0.5071309527576454,23.913820892996362,0.06471440941095352,0.004309666343033314,0.042762093245983124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,564,,,0.8474579773913243,0.5752834605823661,24.374409061201767,0.06193675473332405,0.004015547689050436,0.04039838910102844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,565,,,0.8427644634639078,0.537953428273894,24.04824194417729,0.06410094350576401,0.004271549638360739,0.04523754492402077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,566,,,0.8353729061701033,0.5088141066027051,23.741111011379196,0.0663207620382309,0.0045623150654137135,0.04730377346277237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,567,,,0.42641312335958403,0.5196364539362437,29.5370670017944,0.033480893820524216,0.0011290769325569272,0.015500620007514954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,568,,,0.7061891819303767,0.5019343096319777,27.199072949400215,0.04707682877779007,0.0025442589540034533,0.03246084973216057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,569,,,0.8884692107890466,0.49343430894165374,23.195993416450115,0.07031641900539398,0.005093959625810385,0.05353841930627823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,570,,,0.9196215594630852,0.487868842904455,23.796780957702246,0.06531263142824173,0.004356732126325369,0.05086762085556984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,571,,,0.6472878478136697,0.5422400518427007,30.912978080500533,0.043165773153305054,0.0029986698646098375,0.03284666687250137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,572,,,0.3373788258745968,0.5579383184102541,35.612969930909415,0.016910014674067497,0.00029634975362569094,0.011082996614277363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,573,,,0.44609435017655025,0.5622568633774939,35.14839177462142,0.017537247389554977,0.000309467053739354,0.011797791346907616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,574,,,0.6777357930466134,0.5044749442904541,28.54153224985119,0.04884893447160721,0.0034791252110153437,0.03449811041355133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,575,,,0.8389018401753299,0.43668041665331075,21.10589276651429,0.0897473692893982,0.008330277167260647,0.062340620905160904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,576,,,0.8889435052524093,0.5016971308043894,22.416260599092123,0.07757455110549927,0.0062912264838814735,0.055201709270477295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,577,,,0.8651900757568655,0.49382330261326046,22.159132134809745,0.07958804070949554,0.006569994613528252,0.057362861931324005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,578,,,0.8402656179758093,0.4931945604934542,21.6720039939774,0.08404360711574554,0.007301270496100187,0.0598367415368557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,579,,,0.7961474891458223,0.6046227017636148,28.09525736761979,0.040210749953985214,0.0016829964006319642,0.025959229096770287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,580,,,0.8248159512813238,0.5751860176627884,25.309103606129366,0.05671856924891472,0.0035171343479305506,0.038103003054857254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,581,,,0.8516590985543683,0.5385451730292136,21.867572125275537,0.08223548531532288,0.007001937832683325,0.05706382170319557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,582,,,0.8960057311547622,0.556731224112866,28.37813791468013,0.03939293697476387,0.0016459105536341667,0.025154761970043182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,583,,,0.7772071514363125,0.574204546580287,29.85623071710114,0.032365839928388596,0.0010615433566272259,0.0191281046718359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,584,,,0.42345912185856766,0.5653757098477902,37.39372582140608,0.013773183338344097,0.0001975610211957246,0.010786601342260838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,585,,,0.2785044369040656,0.52110447359042,39.726771837193155,0.010322107933461666,0.00010659893450792879,0.00995367206633091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,586,,,0.5285644567773647,0.4842895456379132,30.20588937477068,0.05225004628300667,0.00464411498978734,0.0386679582297802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,587,,,0.8443803625619231,0.4510991095695638,21.97579131822092,0.08057059347629547,0.006634729448705912,0.05615132674574852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,588,,,0.8174259680364342,0.4730933879216798,21.51849479474093,0.08502893894910812,0.007409459911286831,0.06167292222380638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,589,,,0.8093244911724893,0.4903812561364546,21.68692708834501,0.08351949602365494,0.0071725063025951385,0.057990338653326035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,590,,,0.8104280323148831,0.49102549510274435,22.019827822749797,0.0798342227935791,0.006461819168180227,0.05638326704502106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,591,,,0.8415460597766167,0.4550332245423072,22.604622041891695,0.07603204995393753,0.006060672923922539,0.050601597875356674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,592,,,0.5060135990485461,0.4706801981794638,30.640307188868498,0.04723937064409256,0.003702278947457671,0.03354165703058243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,593,,,0.17185282212866518,0.5037673614348975,39.598651431532915,0.0104749770835042,0.00010976847988786176,0.010155286639928818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,594,,,0.9267050481504331,0.61068248098375,29.489588170439767,0.033875979483127594,0.0011704940116032958,0.024124616757035255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,595,,,0.5646812228725719,0.5793658277010896,33.791099972149844,0.026077181100845337,0.000973096233792603,0.019521815702319145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,596,,,0.4572295929214015,0.5444580051018915,39.92205880213753,0.010092521086335182,0.0001019071351038292,0.009668628685176373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,597,,,0.8066741685708714,0.7819424458661477,35.36317421077191,0.017114553600549698,0.00029488885775208473,0.01308570709079504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,598,,,0.6628669661213347,0.6716454432745647,34.32353541964166,0.02149248495697975,0.0005763344815932214,0.011632638052105904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,599,,,0.7803725408551516,0.5210849490681208,29.91992343437864,0.032424114644527435,0.0010847628582268953,0.01617405191063881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,600,,,0.7540640130207844,0.5859453739127016,26.012977351735742,0.0509413406252861,0.0026834821328520775,0.028344372287392616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,601,,,0.7808365767516182,0.49708303512694885,24.80448202426716,0.05833788961172104,0.0034976399037986994,0.034866996109485626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,602,,,0.7645345675981132,0.4750191472792823,23.975543266538935,0.06420262157917023,0.004238766618072987,0.04059315100312233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,603,,,0.7228507999847869,0.4389479004983349,23.409058444735752,0.06796280294656754,0.004673279821872711,0.04418572783470154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,604,,,0.786915659311852,0.4311373897596857,23.151422854184624,0.07093168050050735,0.005225918255746365,0.04882805049419403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,605,,,0.7545633915793573,0.44220454696894523,23.13271431933378,0.07027173787355423,0.005013108719140291,0.048229020088911057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,606,,,0.7905897703802829,0.6215819818098773,27.331775296361307,0.043274544179439545,0.0018957959255203605,0.02815040573477745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,607,,,0.8415891006829479,0.5934204393346443,27.195108734878907,0.04540394991636276,0.002229337813332677,0.02942565269768238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,608,,,0.8069473215006482,0.5736453768632038,26.691508019702972,0.04680855572223663,0.0022403933107852936,0.02976551093161106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,609,,,0.74042118314333,0.7703239166686161,30.26915352367366,0.03112582303583622,0.000997361377812922,0.021889975294470787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,610,,,0.6714923948967584,0.5974269192748451,30.85081200735241,0.028952036052942276,0.0008530361810699105,0.01819182001054287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,611,,,0.5072974233560397,0.4431524191376391,32.05326011837825,0.02506018802523613,0.0006328248418867588,0.014011981897056103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,612,,,0.5196177780448918,0.42717607112171396,30.81586259882427,0.02887185849249363,0.0008384216926060617,0.01510173175483942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,613,,,0.6220311062556293,0.4910334159272941,29.68351442936383,0.0351262092590332,0.0014089593896642327,0.021766183897852898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614,,,0.6849500707547851,0.5548235269249872,26.25968614162979,0.04950466752052307,0.002530628815293312,0.029776712879538536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,615,,,0.6737436012346549,0.7415199638884602,29.10899724264356,0.03555738180875778,0.0012988040689378977,0.02215627208352089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,616,,,0.6224915782112428,0.675228447598015,31.447722704502496,0.029544111341238022,0.001049015554599464,0.018292205408215523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,617,,,0.4522333568549959,0.5949098036966382,35.290025933173254,0.017285889014601707,0.00030195986619219184,0.011041421443223953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
